
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=40
DECAY_COEFFICIENT=2.5
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=25
ENABLE_WORD_EMBEDDINGS=True
EVALUATE_EVERY=40
FILTER_SIZES=3,4,5
L2_REG_LAMBDA=0.0
LOG_DEVICE_PLACEMENT=False
NUM_CHECKPOINTS=5
NUM_EPOCHS=80
NUM_FILTERS=128

Loading data...
6954
[[1 0 0 0 0]
 [1 0 0 0 0]
 [1 0 0 0 0]
 ..., 
 [0 0 0 0 1]
 [0 0 0 0 1]
 [0 0 0 0 1]]
Vocabulary Size: 46116
Train/Dev split: 6259/695
Writing to /home/sheep/bigdata/runs/1506700537

2017-09-29T10:55:39.948086: step 1, loss 4.04335, acc 0.15625, learning_rate 0.005
2017-09-29T11:01:06.913779: step 1524, loss 0.234403, acc 0.921875, learning_rate 0.000109658
2017-09-29T11:01:07.120220: step 1525, loss 0.388189, acc 0.890625, learning_rate 0.000109618
2017-09-29T11:01:07.328537: step 1526, loss 0.419529, acc 0.828125, learning_rate 0.000109579
2017-09-29T11:01:07.539432: step 1527, loss 0.381488, acc 0.828125, learning_rate 0.00010954
2017-09-29T11:01:07.751091: step 1528, loss 0.481801, acc 0.796875, learning_rate 0.000109501
2017-09-29T11:01:07.969934: step 1529, loss 0.458851, acc 0.859375, learning_rate 0.000109462
2017-09-29T11:01:08.190379: step 1530, loss 0.412309, acc 0.859375, learning_rate 0.000109424
2017-09-29T11:01:08.424807: step 1531, loss 0.268306, acc 0.9375, learning_rate 0.000109385
2017-09-29T11:01:08.635069: step 1532, loss 0.348788, acc 0.890625, learning_rate 0.000109347
2017-09-29T11:01:08.854237: step 1533, loss 0.355982, acc 0.859375, learning_rate 0.000109309
2017-09-29T11:01:09.077104: step 1534, loss 0.380598, acc 0.828125, learning_rate 0.000109271
2017-09-29T11:01:09.277267: step 1535, loss 0.277912, acc 0.890625, learning_rate 0.000109233
2017-09-29T11:01:09.505411: step 1536, loss 0.374192, acc 0.875, learning_rate 0.000109195
2017-09-29T11:01:09.716832: step 1537, loss 0.351362, acc 0.875, learning_rate 0.000109158
2017-09-29T11:01:09.935902: step 1538, loss 0.423369, acc 0.859375, learning_rate 0.00010912
2017-09-29T11:01:10.146418: step 1539, loss 0.356822, acc 0.859375, learning_rate 0.000109083
2017-09-29T11:01:10.355034: step 1540, loss 0.471803, acc 0.78125, learning_rate 0.000109046
2017-09-29T11:01:10.572756: step 1541, loss 0.273632, acc 0.90625, learning_rate 0.000109009
2017-09-29T11:01:10.797994: step 1542, loss 0.288565, acc 0.859375, learning_rate 0.000108972
2017-09-29T11:01:11.007400: step 1543, loss 0.408196, acc 0.84375, learning_rate 0.000108936
2017-09-29T11:01:11.222459: step 1544, loss 0.394599, acc 0.859375, learning_rate 0.000108899
2017-09-29T11:01:11.435401: step 1545, loss 0.291797, acc 0.859375, learning_rate 0.000108863
2017-09-29T11:01:11.653380: step 1546, loss 0.264475, acc 0.890625, learning_rate 0.000108827
2017-09-29T11:01:11.869184: step 1547, loss 0.354216, acc 0.890625, learning_rate 0.000108791
2017-09-29T11:01:12.081233: step 1548, loss 0.365144, acc 0.875, learning_rate 0.000108755
2017-09-29T11:01:12.291298: step 1549, loss 0.365052, acc 0.84375, learning_rate 0.000108719
2017-09-29T11:01:12.517522: step 1550, loss 0.423808, acc 0.890625, learning_rate 0.000108683
2017-09-29T11:01:12.747911: step 1551, loss 0.394688, acc 0.859375, learning_rate 0.000108648
2017-09-29T11:01:12.975407: step 1552, loss 0.245439, acc 0.921875, learning_rate 0.000108613
2017-09-29T11:01:13.183622: step 1553, loss 0.473801, acc 0.84375, learning_rate 0.000108577
2017-09-29T11:01:13.413480: step 1554, loss 0.32265, acc 0.890625, learning_rate 0.000108542
2017-09-29T11:01:13.640395: step 1555, loss 0.374479, acc 0.84375, learning_rate 0.000108508
2017-09-29T11:01:13.866256: step 1556, loss 0.235812, acc 0.890625, learning_rate 0.000108473
2017-09-29T11:01:14.078898: step 1557, loss 0.296844, acc 0.90625, learning_rate 0.000108438
2017-09-29T11:01:14.299259: step 1558, loss 0.288531, acc 0.90625, learning_rate 0.000108404
2017-09-29T11:01:14.516310: step 1559, loss 0.460279, acc 0.84375, learning_rate 0.00010837
2017-09-29T11:01:14.725823: step 1560, loss 0.240913, acc 0.953125, learning_rate 0.000108335

Evaluation:
2017-09-29T11:01:16.176027: step 1560, loss 0.350049, acc 0.879137

Saved model checkpoint to /home/sheep/bigdata/runs/1506700537/checkpoints/model-1560

2017-09-29T11:01:16.903373: step 1561, loss 0.224462, acc 0.90625, learning_rate 0.000108301
2017-09-29T11:01:17.088402: step 1562, loss 0.195529, acc 0.921875, learning_rate 0.000108267
2017-09-29T11:01:17.288917: step 1563, loss 0.277948, acc 0.875, learning_rate 0.000108234
2017-09-29T11:01:17.486197: step 1564, loss 0.30885, acc 0.84375, learning_rate 0.0001082
2017-09-29T11:01:17.680677: step 1565, loss 0.206344, acc 0.921875, learning_rate 0.000108167
2017-09-29T11:01:17.876047: step 1566, loss 0.197554, acc 0.953125, learning_rate 0.000108133
2017-09-29T11:01:18.070517: step 1567, loss 0.376275, acc 0.859375, learning_rate 0.0001081
2017-09-29T11:01:18.234325: step 1568, loss 0.340497, acc 0.882353, learning_rate 0.000108067
2017-09-29T11:01:18.440002: step 1569, loss 0.395332, acc 0.84375, learning_rate 0.000108034
2017-09-29T11:01:18.634819: step 1570, loss 0.26597, acc 0.859375, learning_rate 0.000108001
2017-09-29T11:01:18.825443: step 1571, loss 0.346995, acc 0.875, learning_rate 0.000107969
2017-09-29T11:01:19.018566: step 1572, loss 0.204884, acc 0.96875, learning_rate 0.000107936
2017-09-29T11:01:19.210154: step 1573, loss 0.230404, acc 0.921875, learning_rate 0.000107904
2017-09-29T11:01:19.399122: step 1574, loss 0.377238, acc 0.890625, learning_rate 0.000107871
2017-09-29T11:01:19.590520: step 1575, loss 0.442883, acc 0.859375, learning_rate 0.000107839
2017-09-29T11:01:19.785120: step 1576, loss 0.355157, acc 0.875, learning_rate 0.000107807
2017-09-29T11:01:19.972614: step 1577, loss 0.424992, acc 0.859375, learning_rate 0.000107775
2017-09-29T11:01:20.151760: step 1578, loss 0.246343, acc 0.953125, learning_rate 0.000107744
2017-09-29T11:01:20.335236: step 1579, loss 0.289914, acc 0.90625, learning_rate 0.000107712
2017-09-29T11:01:20.528314: step 1580, loss 0.226479, acc 0.921875, learning_rate 0.000107681
2017-09-29T11:01:20.714718: step 1581, loss 0.424922, acc 0.828125, learning_rate 0.000107649
2017-09-29T11:01:20.897385: step 1582, loss 0.252893, acc 0.90625, learning_rate 0.000107618
2017-09-29T11:01:21.084909: step 1583, loss 0.319508, acc 0.890625, learning_rate 0.000107587
2017-09-29T11:01:21.270749: step 1584, loss 0.421053, acc 0.859375, learning_rate 0.000107556
2017-09-29T11:01:21.456990: step 1585, loss 0.247404, acc 0.921875, learning_rate 0.000107525
2017-09-29T11:01:21.654703: step 1586, loss 0.253008, acc 0.890625, learning_rate 0.000107494
2017-09-29T11:01:21.835749: step 1587, loss 0.385409, acc 0.875, learning_rate 0.000107464
2017-09-29T11:01:22.021328: step 1588, loss 0.349017, acc 0.890625, learning_rate 0.000107433
2017-09-29T11:01:22.206858: step 1589, loss 0.307931, acc 0.890625, learning_rate 0.000107403
2017-09-29T11:01:22.392285: step 1590, loss 0.28526, acc 0.890625, learning_rate 0.000107373
2017-09-29T11:01:22.579489: step 1591, loss 0.22073, acc 0.953125, learning_rate 0.000107343
2017-09-29T11:01:22.761646: step 1592, loss 0.368814, acc 0.859375, learning_rate 0.000107313
2017-09-29T11:01:22.945452: step 1593, loss 0.28236, acc 0.9375, learning_rate 0.000107283
2017-09-29T11:01:23.135534: step 1594, loss 0.161963, acc 0.921875, learning_rate 0.000107253
2017-09-29T11:01:23.336603: step 1595, loss 0.160055, acc 0.953125, learning_rate 0.000107224
2017-09-29T11:01:23.541310: step 1596, loss 0.255112, acc 0.921875, learning_rate 0.000107194
2017-09-29T11:01:23.729230: step 1597, loss 0.406375, acc 0.875, learning_rate 0.000107165
2017-09-29T11:01:23.925691: step 1598, loss 0.428344, acc 0.859375, learning_rate 0.000107136
2017-09-29T11:01:24.116308: step 1599, loss 0.339293, acc 0.921875, learning_rate 0.000107106
2017-09-29T11:01:24.307910: step 1600, loss 0.302362, acc 0.828125, learning_rate 0.000107077

Evaluation:
2017-09-29T11:01:24.860232: step 1600, loss 0.355335, acc 0.871942

Saved model checkpoint to /home/sheep/bigdata/runs/1506700537/checkpoints/model-1600

2017-09-29T11:01:25.613883: step 1601, loss 0.286155, acc 0.921875, learning_rate 0.000107048
2017-09-29T11:01:25.803125: step 1602, loss 0.367404, acc 0.84375, learning_rate 0.00010702
2017-09-29T11:01:25.988867: step 1603, loss 0.411237, acc 0.84375, learning_rate 0.000106991
2017-09-29T11:01:26.177484: step 1604, loss 0.32453, acc 0.875, learning_rate 0.000106963
2017-09-29T11:01:26.372277: step 1605, loss 0.299071, acc 0.90625, learning_rate 0.000106934
2017-09-29T11:01:26.577085: step 1606, loss 0.373197, acc 0.859375, learning_rate 0.000106906
2017-09-29T11:01:26.767892: step 1607, loss 0.285783, acc 0.921875, learning_rate 0.000106878
2017-09-29T11:01:26.963755: step 1608, loss 0.284567, acc 0.90625, learning_rate 0.00010685
2017-09-29T11:01:27.152133: step 1609, loss 0.405425, acc 0.828125, learning_rate 0.000106822
2017-09-29T11:01:27.339885: step 1610, loss 0.242048, acc 0.921875, learning_rate 0.000106794
2017-09-29T11:01:27.528604: step 1611, loss 0.20431, acc 0.921875, learning_rate 0.000106766
2017-09-29T11:01:27.712012: step 1612, loss 0.248839, acc 0.875, learning_rate 0.000106738
2017-09-29T11:01:27.898199: step 1613, loss 0.447398, acc 0.84375, learning_rate 0.000106711
2017-09-29T11:01:28.088133: step 1614, loss 0.374115, acc 0.828125, learning_rate 0.000106684
2017-09-29T11:01:28.288633: step 1615, loss 0.211961, acc 0.9375, learning_rate 0.000106656
2017-09-29T11:01:28.481831: step 1616, loss 0.233481, acc 0.890625, learning_rate 0.000106629
2017-09-29T11:01:28.669431: step 1617, loss 0.349963, acc 0.875, learning_rate 0.000106602
2017-09-29T11:01:28.859738: step 1618, loss 0.246852, acc 0.921875, learning_rate 0.000106575
2017-09-29T11:01:29.046175: step 1619, loss 0.305285, acc 0.890625, learning_rate 0.000106548
2017-09-29T11:01:29.234402: step 1620, loss 0.305102, acc 0.90625, learning_rate 0.000106521
2017-09-29T11:01:29.426913: step 1621, loss 0.387029, acc 0.859375, learning_rate 0.000106495
2017-09-29T11:01:29.613523: step 1622, loss 0.254689, acc 0.90625, learning_rate 0.000106468
2017-09-29T11:01:29.815605: step 1623, loss 0.297511, acc 0.875, learning_rate 0.000106442
2017-09-29T11:01:30.008854: step 1624, loss 0.401645, acc 0.890625, learning_rate 0.000106416
2017-09-29T11:01:30.196489: step 1625, loss 0.314246, acc 0.875, learning_rate 0.000106389
2017-09-29T11:01:30.402334: step 1626, loss 0.261199, acc 0.921875, learning_rate 0.000106363
2017-09-29T11:01:30.592634: step 1627, loss 0.287847, acc 0.890625, learning_rate 0.000106337
2017-09-29T11:01:30.783830: step 1628, loss 0.170981, acc 0.953125, learning_rate 0.000106312
2017-09-29T11:01:30.970468: step 1629, loss 0.207327, acc 0.9375, learning_rate 0.000106286
2017-09-29T11:01:31.152445: step 1630, loss 0.271802, acc 0.890625, learning_rate 0.00010626
2017-09-29T11:01:31.336062: step 1631, loss 0.42363, acc 0.84375, learning_rate 0.000106235
2017-09-29T11:01:31.520866: step 1632, loss 0.32103, acc 0.859375, learning_rate 0.000106209
2017-09-29T11:01:31.703503: step 1633, loss 0.399966, acc 0.875, learning_rate 0.000106184
2017-09-29T11:01:31.887841: step 1634, loss 0.265601, acc 0.921875, learning_rate 0.000106159
2017-09-29T11:01:32.085388: step 1635, loss 0.32442, acc 0.84375, learning_rate 0.000106133
2017-09-29T11:01:32.273882: step 1636, loss 0.30188, acc 0.890625, learning_rate 0.000106108
2017-09-29T11:01:32.467996: step 1637, loss 0.402333, acc 0.859375, learning_rate 0.000106083
2017-09-29T11:01:32.657025: step 1638, loss 0.330176, acc 0.875, learning_rate 0.000106059
2017-09-29T11:01:32.842872: step 1639, loss 0.250673, acc 0.90625, learning_rate 0.000106034
2017-09-29T11:01:33.044218: step 1640, loss 0.166231, acc 0.96875, learning_rate 0.000106009

Evaluation:
2017-09-29T11:01:33.578077: step 1640, loss 0.344975, acc 0.880576

Saved model checkpoint to /home/sheep/bigdata/runs/1506700537/checkpoints/model-1640

2017-09-29T11:01:34.382755: step 1641, loss 0.263345, acc 0.875, learning_rate 0.000105985
2017-09-29T11:01:34.567091: step 1642, loss 0.338707, acc 0.84375, learning_rate 0.00010596
2017-09-29T11:01:34.754965: step 1643, loss 0.31577, acc 0.890625, learning_rate 0.000105936
2017-09-29T11:01:34.942280: step 1644, loss 0.390849, acc 0.859375, learning_rate 0.000105912
2017-09-29T11:01:35.132340: step 1645, loss 0.333598, acc 0.84375, learning_rate 0.000105888
2017-09-29T11:01:35.321099: step 1646, loss 0.4912, acc 0.859375, learning_rate 0.000105864
2017-09-29T11:01:35.531786: step 1647, loss 0.43212, acc 0.84375, learning_rate 0.00010584
2017-09-29T11:01:35.740197: step 1648, loss 0.317836, acc 0.890625, learning_rate 0.000105816
2017-09-29T11:01:35.931506: step 1649, loss 0.422136, acc 0.859375, learning_rate 0.000105792
2017-09-29T11:01:36.115434: step 1650, loss 0.268884, acc 0.859375, learning_rate 0.000105768
2017-09-29T11:01:36.303936: step 1651, loss 0.428857, acc 0.859375, learning_rate 0.000105745
2017-09-29T11:01:36.485748: step 1652, loss 0.295281, acc 0.90625, learning_rate 0.000105721
2017-09-29T11:01:36.673328: step 1653, loss 0.282884, acc 0.890625, learning_rate 0.000105698
2017-09-29T11:01:36.855688: step 1654, loss 0.334431, acc 0.90625, learning_rate 0.000105675
2017-09-29T11:01:37.039280: step 1655, loss 0.162937, acc 0.953125, learning_rate 0.000105652
2017-09-29T11:01:37.225947: step 1656, loss 0.309521, acc 0.90625, learning_rate 0.000105629
2017-09-29T11:01:37.415754: step 1657, loss 0.296558, acc 0.90625, learning_rate 0.000105606
2017-09-29T11:01:37.600882: step 1658, loss 0.354342, acc 0.875, learning_rate 0.000105583
2017-09-29T11:01:37.789635: step 1659, loss 0.406818, acc 0.859375, learning_rate 0.00010556
2017-09-29T11:01:37.979846: step 1660, loss 0.336824, acc 0.890625, learning_rate 0.000105537
2017-09-29T11:01:38.177696: step 1661, loss 0.256028, acc 0.921875, learning_rate 0.000105515
2017-09-29T11:01:38.363599: step 1662, loss 0.308005, acc 0.875, learning_rate 0.000105492
2017-09-29T11:01:38.566605: step 1663, loss 0.28698, acc 0.90625, learning_rate 0.00010547
2017-09-29T11:01:38.751216: step 1664, loss 0.196753, acc 0.96875, learning_rate 0.000105447
2017-09-29T11:01:38.935284: step 1665, loss 0.293777, acc 0.90625, learning_rate 0.000105425
2017-09-29T11:01:39.088574: step 1666, loss 0.354533, acc 0.882353, learning_rate 0.000105403
2017-09-29T11:01:39.271934: step 1667, loss 0.256831, acc 0.90625, learning_rate 0.000105381
2017-09-29T11:01:39.455076: step 1668, loss 0.243362, acc 0.890625, learning_rate 0.000105359
2017-09-29T11:01:39.638233: step 1669, loss 0.327561, acc 0.828125, learning_rate 0.000105337
2017-09-29T11:01:39.834020: step 1670, loss 0.333066, acc 0.890625, learning_rate 0.000105315
2017-09-29T11:01:40.026294: step 1671, loss 0.35235, acc 0.875, learning_rate 0.000105294
2017-09-29T11:01:40.219573: step 1672, loss 0.383163, acc 0.875, learning_rate 0.000105272
2017-09-29T11:01:40.406506: step 1673, loss 0.272698, acc 0.90625, learning_rate 0.000105251
2017-09-29T11:01:40.588271: step 1674, loss 0.170676, acc 0.953125, learning_rate 0.000105229
2017-09-29T11:01:40.770785: step 1675, loss 0.455904, acc 0.828125, learning_rate 0.000105208
2017-09-29T11:01:40.959075: step 1676, loss 0.303219, acc 0.859375, learning_rate 0.000105186
2017-09-29T11:01:41.150262: step 1677, loss 0.285716, acc 0.875, learning_rate 0.000105165
2017-09-29T11:01:41.345016: step 1678, loss 0.383348, acc 0.84375, learning_rate 0.000105144
2017-09-29T11:01:41.536196: step 1679, loss 0.247555, acc 0.90625, learning_rate 0.000105123
2017-09-29T11:01:41.722186: step 1680, loss 0.372699, acc 0.90625, learning_rate 0.000105102

Evaluation:
2017-09-29T11:01:42.273348: step 1680, loss 0.340433, acc 0.886331

Saved model checkpoint to /home/sheep/bigdata/runs/1506700537/checkpoints/model-1680

2017-09-29T11:01:42.905668: step 1681, loss 0.416374, acc 0.828125, learning_rate 0.000105081
2017-09-29T11:01:43.091924: step 1682, loss 0.425632, acc 0.84375, learning_rate 0.000105061
2017-09-29T11:01:43.288479: step 1683, loss 0.292437, acc 0.90625, learning_rate 0.00010504
2017-09-29T11:01:43.486956: step 1684, loss 0.303236, acc 0.875, learning_rate 0.00010502
2017-09-29T11:01:43.675213: step 1685, loss 0.219073, acc 0.9375, learning_rate 0.000104999
2017-09-29T11:01:43.866180: step 1686, loss 0.345031, acc 0.875, learning_rate 0.000104979
2017-09-29T11:01:44.047139: step 1687, loss 0.168091, acc 0.921875, learning_rate 0.000104958
2017-09-29T11:01:44.231496: step 1688, loss 0.481554, acc 0.8125, learning_rate 0.000104938
2017-09-29T11:01:44.416852: step 1689, loss 0.495435, acc 0.8125, learning_rate 0.000104918
2017-09-29T11:01:44.600544: step 1690, loss 0.356079, acc 0.90625, learning_rate 0.000104898
2017-09-29T11:01:44.794441: step 1691, loss 0.246443, acc 0.921875, learning_rate 0.000104878
2017-09-29T11:01:44.979654: step 1692, loss 0.231806, acc 0.875, learning_rate 0.000104858
2017-09-29T11:01:45.162610: step 1693, loss 0.276955, acc 0.921875, learning_rate 0.000104838
2017-09-29T11:01:45.349583: step 1694, loss 0.339208, acc 0.859375, learning_rate 0.000104818
2017-09-29T11:01:45.536963: step 1695, loss 0.289262, acc 0.921875, learning_rate 0.000104799
2017-09-29T11:01:45.723855: step 1696, loss 0.257349, acc 0.921875, learning_rate 0.000104779
2017-09-29T11:01:45.905643: step 1697, loss 0.189732, acc 0.953125, learning_rate 0.00010476
2017-09-29T11:01:46.091488: step 1698, loss 0.324363, acc 0.875, learning_rate 0.00010474
2017-09-29T11:01:46.282118: step 1699, loss 0.258387, acc 0.90625, learning_rate 0.000104721
2017-09-29T11:01:46.468078: step 1700, loss 0.257958, acc 0.921875, learning_rate 0.000104702
2017-09-29T11:01:46.653253: step 1701, loss 0.293751, acc 0.890625, learning_rate 0.000104682
2017-09-29T11:01:46.837991: step 1702, loss 0.225943, acc 0.9375, learning_rate 0.000104663
2017-09-29T11:01:47.021894: step 1703, loss 0.473234, acc 0.8125, learning_rate 0.000104644
2017-09-29T11:01:47.204017: step 1704, loss 0.183427, acc 0.9375, learning_rate 0.000104625
2017-09-29T11:01:47.385218: step 1705, loss 0.286435, acc 0.90625, learning_rate 0.000104606
2017-09-29T11:01:47.569117: step 1706, loss 0.297381, acc 0.921875, learning_rate 0.000104588
2017-09-29T11:01:47.753919: step 1707, loss 0.417221, acc 0.828125, learning_rate 0.000104569
2017-09-29T11:01:47.940511: step 1708, loss 0.262404, acc 0.921875, learning_rate 0.00010455
2017-09-29T11:01:48.124730: step 1709, loss 0.61643, acc 0.8125, learning_rate 0.000104532
2017-09-29T11:01:48.312057: step 1710, loss 0.157, acc 0.96875, learning_rate 0.000104513
2017-09-29T11:01:48.502496: step 1711, loss 0.227965, acc 0.953125, learning_rate 0.000104495
2017-09-29T11:01:48.695846: step 1712, loss 0.151278, acc 0.96875, learning_rate 0.000104476
2017-09-29T11:01:48.875613: step 1713, loss 0.291006, acc 0.90625, learning_rate 0.000104458
2017-09-29T11:01:49.059503: step 1714, loss 0.31624, acc 0.859375, learning_rate 0.00010444
2017-09-29T11:01:49.241623: step 1715, loss 0.344629, acc 0.875, learning_rate 0.000104422
2017-09-29T11:01:49.431868: step 1716, loss 0.0899428, acc 0.984375, learning_rate 0.000104404
2017-09-29T11:01:49.613019: step 1717, loss 0.253155, acc 0.921875, learning_rate 0.000104386
2017-09-29T11:01:49.793704: step 1718, loss 0.20454, acc 0.921875, learning_rate 0.000104368
2017-09-29T11:01:49.974495: step 1719, loss 0.345235, acc 0.84375, learning_rate 0.00010435
2017-09-29T11:01:50.155390: step 1720, loss 0.237079, acc 0.90625, learning_rate 0.000104332

Evaluation:
2017-09-29T11:01:50.694243: step 1720, loss 0.341704, acc 0.884892

Saved model checkpoint to /home/sheep/bigdata/runs/1506700537/checkpoints/model-1720

2017-09-29T11:01:51.407402: step 1721, loss 0.269583, acc 0.90625, learning_rate 0.000104315
2017-09-29T11:01:51.590067: step 1722, loss 0.317155, acc 0.890625, learning_rate 0.000104297
2017-09-29T11:01:51.774584: step 1723, loss 0.327411, acc 0.859375, learning_rate 0.000104279
2017-09-29T11:01:51.958923: step 1724, loss 0.301385, acc 0.890625, learning_rate 0.000104262
2017-09-29T11:01:52.143822: step 1725, loss 0.410703, acc 0.84375, learning_rate 0.000104245
2017-09-29T11:01:52.327084: step 1726, loss 0.23823, acc 0.875, learning_rate 0.000104227
2017-09-29T11:01:52.510470: step 1727, loss 0.278829, acc 0.90625, learning_rate 0.00010421
2017-09-29T11:01:52.693042: step 1728, loss 0.316877, acc 0.875, learning_rate 0.000104193
2017-09-29T11:01:52.873615: step 1729, loss 0.400301, acc 0.84375, learning_rate 0.000104176
2017-09-29T11:01:53.056278: step 1730, loss 0.353547, acc 0.859375, learning_rate 0.000104159
2017-09-29T11:01:53.241690: step 1731, loss 0.357468, acc 0.875, learning_rate 0.000104142
2017-09-29T11:01:53.432144: step 1732, loss 0.348764, acc 0.875, learning_rate 0.000104125
2017-09-29T11:01:53.623261: step 1733, loss 0.201559, acc 0.9375, learning_rate 0.000104108
2017-09-29T11:01:53.811947: step 1734, loss 0.301526, acc 0.921875, learning_rate 0.000104091
2017-09-29T11:01:53.997054: step 1735, loss 0.331134, acc 0.84375, learning_rate 0.000104074
2017-09-29T11:01:54.202821: step 1736, loss 0.366668, acc 0.84375, learning_rate 0.000104058
2017-09-29T11:01:54.411732: step 1737, loss 0.472949, acc 0.828125, learning_rate 0.000104041
2017-09-29T11:01:54.611553: step 1738, loss 0.345359, acc 0.890625, learning_rate 0.000104025
2017-09-29T11:01:54.816233: step 1739, loss 0.202681, acc 0.921875, learning_rate 0.000104008
2017-09-29T11:01:55.021898: step 1740, loss 0.329774, acc 0.875, learning_rate 0.000103992
2017-09-29T11:01:55.226422: step 1741, loss 0.373253, acc 0.90625, learning_rate 0.000103976
2017-09-29T11:01:55.440735: step 1742, loss 0.293713, acc 0.890625, learning_rate 0.000103959
2017-09-29T11:01:55.623432: step 1743, loss 0.348057, acc 0.890625, learning_rate 0.000103943
2017-09-29T11:01:55.804664: step 1744, loss 0.244704, acc 0.90625, learning_rate 0.000103927
2017-09-29T11:01:55.987436: step 1745, loss 0.198035, acc 0.96875, learning_rate 0.000103911
2017-09-29T11:01:56.176849: step 1746, loss 0.148852, acc 0.953125, learning_rate 0.000103895
2017-09-29T11:01:56.362691: step 1747, loss 0.244911, acc 0.90625, learning_rate 0.000103879
2017-09-29T11:01:56.547657: step 1748, loss 0.427335, acc 0.828125, learning_rate 0.000103863
2017-09-29T11:01:56.730643: step 1749, loss 0.401606, acc 0.875, learning_rate 0.000103848
2017-09-29T11:01:56.913124: step 1750, loss 0.289175, acc 0.90625, learning_rate 0.000103832
2017-09-29T11:01:57.101738: step 1751, loss 0.394806, acc 0.828125, learning_rate 0.000103816
2017-09-29T11:01:57.291570: step 1752, loss 0.333057, acc 0.84375, learning_rate 0.000103801
2017-09-29T11:01:57.480850: step 1753, loss 0.230599, acc 0.9375, learning_rate 0.000103785
2017-09-29T11:01:57.687063: step 1754, loss 0.215902, acc 0.921875, learning_rate 0.00010377
2017-09-29T11:01:57.894547: step 1755, loss 0.168669, acc 0.90625, learning_rate 0.000103754
2017-09-29T11:01:58.099413: step 1756, loss 0.355787, acc 0.859375, learning_rate 0.000103739
2017-09-29T11:01:58.295891: step 1757, loss 0.312612, acc 0.875, learning_rate 0.000103724
2017-09-29T11:01:58.486644: step 1758, loss 0.242359, acc 0.9375, learning_rate 0.000103709
2017-09-29T11:01:58.672732: step 1759, loss 0.233929, acc 0.90625, learning_rate 0.000103694
2017-09-29T11:01:58.863965: step 1760, loss 0.487637, acc 0.84375, learning_rate 0.000103678

Evaluation:
2017-09-29T11:01:59.406688: step 1760, loss 0.343229, acc 0.879137

Saved model checkpoint to /home/sheep/bigdata/runs/1506700537/checkpoints/model-1760

2017-09-29T11:02:00.106552: step 1761, loss 0.278772, acc 0.90625, learning_rate 0.000103663
2017-09-29T11:02:00.289896: step 1762, loss 0.397457, acc 0.875, learning_rate 0.000103648
2017-09-29T11:02:00.476223: step 1763, loss 0.458012, acc 0.859375, learning_rate 0.000103634
2017-09-29T11:02:00.631252: step 1764, loss 0.189965, acc 0.941176, learning_rate 0.000103619
2017-09-29T11:02:00.818741: step 1765, loss 0.392968, acc 0.90625, learning_rate 0.000103604
2017-09-29T11:02:01.006767: step 1766, loss 0.408938, acc 0.875, learning_rate 0.000103589
2017-09-29T11:02:01.188067: step 1767, loss 0.339924, acc 0.859375, learning_rate 0.000103575
2017-09-29T11:02:01.369242: step 1768, loss 0.213668, acc 0.9375, learning_rate 0.00010356
2017-09-29T11:02:01.566948: step 1769, loss 0.254247, acc 0.890625, learning_rate 0.000103545
2017-09-29T11:02:01.749567: step 1770, loss 0.21671, acc 0.921875, learning_rate 0.000103531
2017-09-29T11:02:01.932441: step 1771, loss 0.278675, acc 0.890625, learning_rate 0.000103517
2017-09-29T11:02:02.114562: step 1772, loss 0.423813, acc 0.828125, learning_rate 0.000103502
2017-09-29T11:02:02.301008: step 1773, loss 0.378252, acc 0.828125, learning_rate 0.000103488
2017-09-29T11:02:02.483609: step 1774, loss 0.389921, acc 0.859375, learning_rate 0.000103474
2017-09-29T11:02:02.664679: step 1775, loss 0.245515, acc 0.90625, learning_rate 0.00010346
2017-09-29T11:02:02.850929: step 1776, loss 0.367499, acc 0.828125, learning_rate 0.000103445
2017-09-29T11:02:03.033489: step 1777, loss 0.457741, acc 0.828125, learning_rate 0.000103431
2017-09-29T11:02:03.215932: step 1778, loss 0.542957, acc 0.84375, learning_rate 0.000103417
2017-09-29T11:02:03.420491: step 1779, loss 0.439918, acc 0.890625, learning_rate 0.000103403
2017-09-29T11:02:03.619434: step 1780, loss 0.178776, acc 0.953125, learning_rate 0.00010339
2017-09-29T11:02:03.809495: step 1781, loss 0.186257, acc 0.953125, learning_rate 0.000103376
2017-09-29T11:02:03.989608: step 1782, loss 0.22187, acc 0.90625, learning_rate 0.000103362
2017-09-29T11:02:04.176601: step 1783, loss 0.23288, acc 0.921875, learning_rate 0.000103348
2017-09-29T11:02:04.357365: step 1784, loss 0.190952, acc 0.921875, learning_rate 0.000103335
2017-09-29T11:02:04.550870: step 1785, loss 0.237072, acc 0.921875, learning_rate 0.000103321
2017-09-29T11:02:04.740698: step 1786, loss 0.246362, acc 0.890625, learning_rate 0.000103307
2017-09-29T11:02:04.945784: step 1787, loss 0.295947, acc 0.9375, learning_rate 0.000103294
2017-09-29T11:02:05.154693: step 1788, loss 0.249491, acc 0.953125, learning_rate 0.00010328
2017-09-29T11:02:05.341000: step 1789, loss 0.210581, acc 0.953125, learning_rate 0.000103267
