
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=40
DECAY_COEFFICIENT=2.5
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=1
ENABLE_WORD_EMBEDDINGS=True
EVALUATE_EVERY=40
FILTER_SIZES=3,4,5
L2_REG_LAMBDA=0.0
LOG_DEVICE_PLACEMENT=False
NUM_CHECKPOINTS=5
NUM_EPOCHS=80
NUM_FILTERS=128

Loading data...
6954
[[1 0 0 0 0]
 [1 0 0 0 0]
 [1 0 0 0 0]
 ..., 
 [0 0 0 0 1]
 [0 0 0 0 1]
 [0 0 0 0 1]]
Vocabulary Size: 46116
Train/Dev split: 6259/695
Writing to /home/sheep/repo/CNN-text-multi-class-classification/runs/1506634174

2017-09-28T16:29:36.713784: step 1, loss 1.58964, acc 0.328125, learning_rate 0.005
2017-09-28T16:30:49.738403: step 723, loss 0.89814, acc 0.6875, learning_rate 0.000355681
2017-09-28T16:30:49.821698: step 724, loss 0.924121, acc 0.65625, learning_rate 0.000354637
2017-09-28T16:30:49.904106: step 725, loss 0.95366, acc 0.609375, learning_rate 0.000353598
2017-09-28T16:30:49.985757: step 726, loss 0.972652, acc 0.640625, learning_rate 0.000352563
2017-09-28T16:30:50.067433: step 727, loss 1.02265, acc 0.59375, learning_rate 0.000351532
2017-09-28T16:30:50.147606: step 728, loss 0.830016, acc 0.71875, learning_rate 0.000350505
2017-09-28T16:30:50.229496: step 729, loss 0.732191, acc 0.703125, learning_rate 0.000349483
2017-09-28T16:30:50.313456: step 730, loss 0.807436, acc 0.703125, learning_rate 0.000348465
2017-09-28T16:30:50.393810: step 731, loss 0.783593, acc 0.703125, learning_rate 0.00034745
2017-09-28T16:30:50.476049: step 732, loss 0.827154, acc 0.671875, learning_rate 0.00034644
2017-09-28T16:30:50.556655: step 733, loss 0.915266, acc 0.59375, learning_rate 0.000345434
2017-09-28T16:30:50.639065: step 734, loss 0.826894, acc 0.671875, learning_rate 0.000344433
2017-09-28T16:30:50.721983: step 735, loss 0.976716, acc 0.609375, learning_rate 0.000343435
2017-09-28T16:30:50.803784: step 736, loss 1.04223, acc 0.59375, learning_rate 0.000342441
2017-09-28T16:30:50.886844: step 737, loss 0.868581, acc 0.671875, learning_rate 0.000341452
2017-09-28T16:30:50.971968: step 738, loss 0.982277, acc 0.640625, learning_rate 0.000340466
2017-09-28T16:30:51.066165: step 739, loss 0.81726, acc 0.640625, learning_rate 0.000339485
2017-09-28T16:30:51.147930: step 740, loss 0.722289, acc 0.71875, learning_rate 0.000338507
2017-09-28T16:30:51.232048: step 741, loss 0.650462, acc 0.796875, learning_rate 0.000337534
2017-09-28T16:30:51.314480: step 742, loss 0.868964, acc 0.65625, learning_rate 0.000336564
2017-09-28T16:30:51.399639: step 743, loss 0.753476, acc 0.703125, learning_rate 0.000335598
2017-09-28T16:30:51.482065: step 744, loss 0.997785, acc 0.625, learning_rate 0.000334637
2017-09-28T16:30:51.561981: step 745, loss 0.70199, acc 0.75, learning_rate 0.000333679
2017-09-28T16:30:51.643834: step 746, loss 1.04397, acc 0.546875, learning_rate 0.000332725
2017-09-28T16:30:51.723089: step 747, loss 0.937884, acc 0.609375, learning_rate 0.000331775
2017-09-28T16:30:51.805962: step 748, loss 0.831686, acc 0.703125, learning_rate 0.000330829
2017-09-28T16:30:51.886436: step 749, loss 1.12811, acc 0.5625, learning_rate 0.000329887
2017-09-28T16:30:51.968040: step 750, loss 0.830884, acc 0.6875, learning_rate 0.000328949
2017-09-28T16:30:52.049682: step 751, loss 0.874405, acc 0.640625, learning_rate 0.000328014
2017-09-28T16:30:52.138271: step 752, loss 0.960319, acc 0.546875, learning_rate 0.000327083
2017-09-28T16:30:52.221328: step 753, loss 0.906017, acc 0.609375, learning_rate 0.000326157
2017-09-28T16:30:52.305408: step 754, loss 1.06319, acc 0.578125, learning_rate 0.000325233
2017-09-28T16:30:52.386737: step 755, loss 1.01687, acc 0.59375, learning_rate 0.000324314
2017-09-28T16:30:52.468007: step 756, loss 0.96152, acc 0.578125, learning_rate 0.000323399
2017-09-28T16:30:52.552326: step 757, loss 0.935743, acc 0.609375, learning_rate 0.000322487
2017-09-28T16:30:52.634142: step 758, loss 0.826605, acc 0.71875, learning_rate 0.000321579
2017-09-28T16:30:52.713988: step 759, loss 0.85017, acc 0.5625, learning_rate 0.000320674
2017-09-28T16:30:52.794618: step 760, loss 0.794446, acc 0.671875, learning_rate 0.000319773

Evaluation:
2017-09-28T16:30:53.078866: step 760, loss 0.905481, acc 0.625899

Saved model checkpoint to /home/sheep/repo/CNN-text-multi-class-classification/runs/1506634174/checkpoints/model-760

2017-09-28T16:30:53.635445: step 761, loss 1.06144, acc 0.515625, learning_rate 0.000318876
2017-09-28T16:30:53.716674: step 762, loss 0.94135, acc 0.59375, learning_rate 0.000317983
2017-09-28T16:30:53.799419: step 763, loss 0.920785, acc 0.59375, learning_rate 0.000317093
2017-09-28T16:30:53.883228: step 764, loss 0.91073, acc 0.65625, learning_rate 0.000316207
2017-09-28T16:30:53.968276: step 765, loss 0.919993, acc 0.65625, learning_rate 0.000315325
2017-09-28T16:30:54.051613: step 766, loss 1.05725, acc 0.609375, learning_rate 0.000314446
2017-09-28T16:30:54.134887: step 767, loss 0.881986, acc 0.6875, learning_rate 0.00031357
2017-09-28T16:30:54.215089: step 768, loss 0.879135, acc 0.640625, learning_rate 0.000312699
2017-09-28T16:30:54.297536: step 769, loss 0.934649, acc 0.609375, learning_rate 0.00031183
2017-09-28T16:30:54.380761: step 770, loss 0.865479, acc 0.671875, learning_rate 0.000310966
2017-09-28T16:30:54.464956: step 771, loss 0.92598, acc 0.640625, learning_rate 0.000310105
2017-09-28T16:30:54.547423: step 772, loss 1.03714, acc 0.5, learning_rate 0.000309247
2017-09-28T16:30:54.629746: step 773, loss 0.86955, acc 0.640625, learning_rate 0.000308393
2017-09-28T16:30:54.712403: step 774, loss 1.03445, acc 0.5625, learning_rate 0.000307542
2017-09-28T16:30:54.798224: step 775, loss 0.872641, acc 0.703125, learning_rate 0.000306695
2017-09-28T16:30:54.880103: step 776, loss 0.927645, acc 0.65625, learning_rate 0.000305852
2017-09-28T16:30:54.963219: step 777, loss 0.893792, acc 0.65625, learning_rate 0.000305011
2017-09-28T16:30:55.044665: step 778, loss 0.726555, acc 0.75, learning_rate 0.000304174
2017-09-28T16:30:55.129689: step 779, loss 0.957703, acc 0.578125, learning_rate 0.000303341
2017-09-28T16:30:55.211214: step 780, loss 0.787203, acc 0.71875, learning_rate 0.000302511
2017-09-28T16:30:55.290967: step 781, loss 0.888773, acc 0.65625, learning_rate 0.000301684
2017-09-28T16:30:55.371337: step 782, loss 0.78967, acc 0.734375, learning_rate 0.000300861
2017-09-28T16:30:55.453519: step 783, loss 0.68636, acc 0.765625, learning_rate 0.000300041
2017-09-28T16:30:55.517686: step 784, loss 0.745261, acc 0.745098, learning_rate 0.000299225
2017-09-28T16:30:55.598304: step 785, loss 0.902496, acc 0.625, learning_rate 0.000298412
2017-09-28T16:30:55.678598: step 786, loss 1.07464, acc 0.53125, learning_rate 0.000297602
2017-09-28T16:30:55.759072: step 787, loss 0.966265, acc 0.59375, learning_rate 0.000296795
2017-09-28T16:30:55.840809: step 788, loss 0.701154, acc 0.78125, learning_rate 0.000295992
2017-09-28T16:30:55.923904: step 789, loss 0.869034, acc 0.65625, learning_rate 0.000295192
2017-09-28T16:30:56.006490: step 790, loss 0.858583, acc 0.703125, learning_rate 0.000294395
2017-09-28T16:30:56.100144: step 791, loss 1.06444, acc 0.515625, learning_rate 0.000293602
2017-09-28T16:30:56.182624: step 792, loss 0.866975, acc 0.609375, learning_rate 0.000292812
2017-09-28T16:30:56.262976: step 793, loss 1.05438, acc 0.59375, learning_rate 0.000292025
2017-09-28T16:30:56.344444: step 794, loss 1.00035, acc 0.59375, learning_rate 0.000291241
2017-09-28T16:30:56.423765: step 795, loss 1.0074, acc 0.578125, learning_rate 0.00029046
2017-09-28T16:30:56.505964: step 796, loss 0.933207, acc 0.65625, learning_rate 0.000289683
2017-09-28T16:30:56.586651: step 797, loss 0.980541, acc 0.640625, learning_rate 0.000288908
2017-09-28T16:30:56.668894: step 798, loss 0.898549, acc 0.640625, learning_rate 0.000288137
2017-09-28T16:30:56.753389: step 799, loss 0.813043, acc 0.6875, learning_rate 0.000287369
2017-09-28T16:30:56.834487: step 800, loss 0.743892, acc 0.6875, learning_rate 0.000286605

Evaluation:
2017-09-28T16:30:57.120454: step 800, loss 0.900732, acc 0.630216

Saved model checkpoint to /home/sheep/repo/CNN-text-multi-class-classification/runs/1506634174/checkpoints/model-800

2017-09-28T16:30:57.673988: step 801, loss 0.904037, acc 0.59375, learning_rate 0.000285843
2017-09-28T16:30:57.759477: step 802, loss 0.784931, acc 0.75, learning_rate 0.000285084
2017-09-28T16:30:57.840394: step 803, loss 0.951164, acc 0.625, learning_rate 0.000284329
2017-09-28T16:30:57.921936: step 804, loss 0.92092, acc 0.578125, learning_rate 0.000283577
2017-09-28T16:30:58.004953: step 805, loss 0.99325, acc 0.59375, learning_rate 0.000282827
2017-09-28T16:30:58.086380: step 806, loss 1.11468, acc 0.546875, learning_rate 0.000282081
2017-09-28T16:30:58.169788: step 807, loss 0.904417, acc 0.640625, learning_rate 0.000281338
2017-09-28T16:30:58.250526: step 808, loss 0.797956, acc 0.6875, learning_rate 0.000280598
2017-09-28T16:30:58.331155: step 809, loss 0.84558, acc 0.625, learning_rate 0.00027986
2017-09-28T16:30:58.414544: step 810, loss 1.06693, acc 0.578125, learning_rate 0.000279126
2017-09-28T16:30:58.495896: step 811, loss 0.914282, acc 0.609375, learning_rate 0.000278395
2017-09-28T16:30:58.576476: step 812, loss 1.01788, acc 0.578125, learning_rate 0.000277667
2017-09-28T16:30:58.659851: step 813, loss 1.01888, acc 0.625, learning_rate 0.000276942
2017-09-28T16:30:58.744948: step 814, loss 0.851425, acc 0.65625, learning_rate 0.00027622
2017-09-28T16:30:58.827261: step 815, loss 0.813435, acc 0.65625, learning_rate 0.0002755
2017-09-28T16:30:58.909353: step 816, loss 0.836661, acc 0.65625, learning_rate 0.000274784
2017-09-28T16:30:58.992075: step 817, loss 0.849495, acc 0.625, learning_rate 0.000274071
2017-09-28T16:30:59.073886: step 818, loss 0.941345, acc 0.625, learning_rate 0.00027336
2017-09-28T16:30:59.155225: step 819, loss 1.03721, acc 0.625, learning_rate 0.000272652
2017-09-28T16:30:59.238464: step 820, loss 0.794484, acc 0.671875, learning_rate 0.000271948
2017-09-28T16:30:59.322195: step 821, loss 1.017, acc 0.671875, learning_rate 0.000271246
2017-09-28T16:30:59.407626: step 822, loss 1.06816, acc 0.53125, learning_rate 0.000270547
2017-09-28T16:30:59.488757: step 823, loss 0.919873, acc 0.6875, learning_rate 0.000269851
2017-09-28T16:30:59.570805: step 824, loss 0.961231, acc 0.59375, learning_rate 0.000269157
2017-09-28T16:30:59.652496: step 825, loss 0.784098, acc 0.6875, learning_rate 0.000268467
2017-09-28T16:30:59.734885: step 826, loss 0.887987, acc 0.65625, learning_rate 0.000267779
2017-09-28T16:30:59.818315: step 827, loss 1.01504, acc 0.59375, learning_rate 0.000267094
2017-09-28T16:30:59.901113: step 828, loss 0.899843, acc 0.71875, learning_rate 0.000266412
2017-09-28T16:30:59.984299: step 829, loss 0.873169, acc 0.703125, learning_rate 0.000265733
2017-09-28T16:31:00.066592: step 830, loss 0.90205, acc 0.59375, learning_rate 0.000265057
2017-09-28T16:31:00.147425: step 831, loss 0.80789, acc 0.71875, learning_rate 0.000264383
2017-09-28T16:31:00.228198: step 832, loss 0.949289, acc 0.671875, learning_rate 0.000263712
2017-09-28T16:31:00.310077: step 833, loss 0.767013, acc 0.71875, learning_rate 0.000263044
2017-09-28T16:31:00.393776: step 834, loss 0.931094, acc 0.703125, learning_rate 0.000262378
2017-09-28T16:31:00.474091: step 835, loss 0.859868, acc 0.625, learning_rate 0.000261715
2017-09-28T16:31:00.556983: step 836, loss 0.791746, acc 0.640625, learning_rate 0.000261055
2017-09-28T16:31:00.638365: step 837, loss 0.916066, acc 0.609375, learning_rate 0.000260398
2017-09-28T16:31:00.722837: step 838, loss 0.975741, acc 0.59375, learning_rate 0.000259743
2017-09-28T16:31:00.804721: step 839, loss 0.787921, acc 0.6875, learning_rate 0.000259091
2017-09-28T16:31:00.889571: step 840, loss 0.884696, acc 0.671875, learning_rate 0.000258442

Evaluation:
2017-09-28T16:31:01.184281: step 840, loss 0.897591, acc 0.630216

Saved model checkpoint to /home/sheep/repo/CNN-text-multi-class-classification/runs/1506634174/checkpoints/model-840

2017-09-28T16:31:01.807868: step 841, loss 0.880799, acc 0.625, learning_rate 0.000257795
2017-09-28T16:31:01.887345: step 842, loss 1.18339, acc 0.484375, learning_rate 0.000257151
2017-09-28T16:31:01.966507: step 843, loss 0.975722, acc 0.625, learning_rate 0.00025651
2017-09-28T16:31:02.047239: step 844, loss 0.808334, acc 0.6875, learning_rate 0.000255871
2017-09-28T16:31:02.127424: step 845, loss 0.782757, acc 0.65625, learning_rate 0.000255235
2017-09-28T16:31:02.209674: step 846, loss 0.948827, acc 0.703125, learning_rate 0.000254601
2017-09-28T16:31:02.291606: step 847, loss 1.04082, acc 0.59375, learning_rate 0.00025397
2017-09-28T16:31:02.372305: step 848, loss 0.824532, acc 0.734375, learning_rate 0.000253341
2017-09-28T16:31:02.457178: step 849, loss 0.899172, acc 0.625, learning_rate 0.000252716
2017-09-28T16:31:02.539616: step 850, loss 0.84889, acc 0.671875, learning_rate 0.000252092
2017-09-28T16:31:02.623035: step 851, loss 0.904467, acc 0.609375, learning_rate 0.000251471
2017-09-28T16:31:02.704887: step 852, loss 1.02297, acc 0.578125, learning_rate 0.000250853
2017-09-28T16:31:02.790111: step 853, loss 1.05267, acc 0.515625, learning_rate 0.000250237
2017-09-28T16:31:02.873978: step 854, loss 0.75682, acc 0.65625, learning_rate 0.000249624
2017-09-28T16:31:02.958525: step 855, loss 0.824667, acc 0.640625, learning_rate 0.000249013
2017-09-28T16:31:03.039904: step 856, loss 0.837016, acc 0.671875, learning_rate 0.000248405
2017-09-28T16:31:03.122930: step 857, loss 0.998779, acc 0.5625, learning_rate 0.000247799
2017-09-28T16:31:03.206116: step 858, loss 0.893782, acc 0.625, learning_rate 0.000247196
2017-09-28T16:31:03.286360: step 859, loss 0.775675, acc 0.703125, learning_rate 0.000246595
2017-09-28T16:31:03.368659: step 860, loss 1.03169, acc 0.5625, learning_rate 0.000245997
2017-09-28T16:31:03.450497: step 861, loss 0.793025, acc 0.71875, learning_rate 0.000245401
2017-09-28T16:31:03.534826: step 862, loss 0.789069, acc 0.65625, learning_rate 0.000244808
2017-09-28T16:31:03.616846: step 863, loss 0.900292, acc 0.65625, learning_rate 0.000244216
2017-09-28T16:31:03.698982: step 864, loss 0.873579, acc 0.65625, learning_rate 0.000243628
2017-09-28T16:31:03.778528: step 865, loss 0.756534, acc 0.75, learning_rate 0.000243042
2017-09-28T16:31:03.862302: step 866, loss 0.831542, acc 0.640625, learning_rate 0.000242458
2017-09-28T16:31:03.945182: step 867, loss 0.914059, acc 0.640625, learning_rate 0.000241876
2017-09-28T16:31:04.030504: step 868, loss 0.724262, acc 0.671875, learning_rate 0.000241297
2017-09-28T16:31:04.113497: step 869, loss 0.823184, acc 0.65625, learning_rate 0.00024072
2017-09-28T16:31:04.194664: step 870, loss 0.958407, acc 0.5625, learning_rate 0.000240146
2017-09-28T16:31:04.280271: step 871, loss 0.994289, acc 0.546875, learning_rate 0.000239574
2017-09-28T16:31:04.361016: step 872, loss 0.874839, acc 0.6875, learning_rate 0.000239004
2017-09-28T16:31:04.448793: step 873, loss 0.978248, acc 0.578125, learning_rate 0.000238437
2017-09-28T16:31:04.530062: step 874, loss 0.966291, acc 0.578125, learning_rate 0.000237872
2017-09-28T16:31:04.613072: step 875, loss 0.897085, acc 0.671875, learning_rate 0.000237309
2017-09-28T16:31:04.697486: step 876, loss 0.924668, acc 0.640625, learning_rate 0.000236749
2017-09-28T16:31:04.780653: step 877, loss 0.827162, acc 0.640625, learning_rate 0.00023619
2017-09-28T16:31:04.864131: step 878, loss 0.950888, acc 0.671875, learning_rate 0.000235635
2017-09-28T16:31:04.947041: step 879, loss 0.941607, acc 0.609375, learning_rate 0.000235081
2017-09-28T16:31:05.029618: step 880, loss 0.915782, acc 0.625, learning_rate 0.00023453

Evaluation:
2017-09-28T16:31:05.314355: step 880, loss 0.895389, acc 0.638849

Saved model checkpoint to /home/sheep/repo/CNN-text-multi-class-classification/runs/1506634174/checkpoints/model-880

2017-09-28T16:31:05.803425: step 881, loss 0.879269, acc 0.671875, learning_rate 0.00023398
2017-09-28T16:31:05.866606: step 882, loss 0.917243, acc 0.607843, learning_rate 0.000233434
2017-09-28T16:31:05.949365: step 883, loss 0.878959, acc 0.640625, learning_rate 0.000232889
2017-09-28T16:31:06.033839: step 884, loss 0.868537, acc 0.625, learning_rate 0.000232346
2017-09-28T16:31:06.117176: step 885, loss 0.896568, acc 0.578125, learning_rate 0.000231806
2017-09-28T16:31:06.203517: step 886, loss 1.06718, acc 0.515625, learning_rate 0.000231268
2017-09-28T16:31:06.286448: step 887, loss 0.98954, acc 0.609375, learning_rate 0.000230732
2017-09-28T16:31:06.366965: step 888, loss 0.926815, acc 0.609375, learning_rate 0.000230199
2017-09-28T16:31:06.448340: step 889, loss 0.825922, acc 0.65625, learning_rate 0.000229667
2017-09-28T16:31:06.529943: step 890, loss 1.00116, acc 0.5625, learning_rate 0.000229138
2017-09-28T16:31:06.610377: step 891, loss 0.902722, acc 0.59375, learning_rate 0.000228611
2017-09-28T16:31:06.691899: step 892, loss 1.00386, acc 0.59375, learning_rate 0.000228086
2017-09-28T16:31:06.774774: step 893, loss 0.908261, acc 0.71875, learning_rate 0.000227563
2017-09-28T16:31:06.858593: step 894, loss 0.876795, acc 0.671875, learning_rate 0.000227043
2017-09-28T16:31:06.942392: step 895, loss 0.836248, acc 0.609375, learning_rate 0.000226524
2017-09-28T16:31:07.027320: step 896, loss 0.977284, acc 0.578125, learning_rate 0.000226008
2017-09-28T16:31:07.113704: step 897, loss 0.914584, acc 0.578125, learning_rate 0.000225493
2017-09-28T16:31:07.194054: step 898, loss 0.787029, acc 0.703125, learning_rate 0.000224981
2017-09-28T16:31:07.278041: step 899, loss 0.876124, acc 0.65625, learning_rate 0.000224471
2017-09-28T16:31:07.360474: step 900, loss 0.948021, acc 0.609375, learning_rate 0.000223963
2017-09-28T16:31:07.443251: step 901, loss 0.908478, acc 0.625, learning_rate 0.000223457
2017-09-28T16:31:07.529815: step 902, loss 0.916808, acc 0.65625, learning_rate 0.000222953
2017-09-28T16:31:07.619927: step 903, loss 0.932111, acc 0.578125, learning_rate 0.000222451
2017-09-28T16:31:07.710077: step 904, loss 0.894939, acc 0.640625, learning_rate 0.000221951
2017-09-28T16:31:07.801559: step 905, loss 0.958682, acc 0.578125, learning_rate 0.000221453
2017-09-28T16:31:07.888308: step 906, loss 0.765599, acc 0.75, learning_rate 0.000220958
2017-09-28T16:31:07.970511: step 907, loss 0.847389, acc 0.765625, learning_rate 0.000220464
2017-09-28T16:31:08.052859: step 908, loss 0.991427, acc 0.578125, learning_rate 0.000219972
2017-09-28T16:31:08.133285: step 909, loss 0.876653, acc 0.671875, learning_rate 0.000219483
2017-09-28T16:31:08.214621: step 910, loss 0.939492, acc 0.671875, learning_rate 0.000218995
2017-09-28T16:31:08.296206: step 911, loss 0.77176, acc 0.6875, learning_rate 0.000218509
2017-09-28T16:31:08.380798: step 912, loss 0.946205, acc 0.609375, learning_rate 0.000218025
2017-09-28T16:31:08.470092: step 913, loss 0.800768, acc 0.6875, learning_rate 0.000217544
2017-09-28T16:31:08.554579: step 914, loss 0.693316, acc 0.703125, learning_rate 0.000217064
2017-09-28T16:31:08.642294: step 915, loss 0.8377, acc 0.65625, learning_rate 0.000216586
2017-09-28T16:31:08.724675: step 916, loss 0.784183, acc 0.6875, learning_rate 0.00021611
2017-09-28T16:31:08.806019: step 917, loss 0.904132, acc 0.65625, learning_rate 0.000215636
2017-09-28T16:31:08.888919: step 918, loss 0.879947, acc 0.65625, learning_rate 0.000215164
2017-09-28T16:31:08.968754: step 919, loss 0.703615, acc 0.765625, learning_rate 0.000214694
2017-09-28T16:31:09.050676: step 920, loss 0.835349, acc 0.71875, learning_rate 0.000214226

Evaluation:
2017-09-28T16:31:09.334066: step 920, loss 0.889918, acc 0.634532

Saved model checkpoint to /home/sheep/repo/CNN-text-multi-class-classification/runs/1506634174/checkpoints/model-920

2017-09-28T16:31:09.884426: step 921, loss 0.918589, acc 0.625, learning_rate 0.00021376
2017-09-28T16:31:09.966301: step 922, loss 0.779329, acc 0.6875, learning_rate 0.000213295
2017-09-28T16:31:10.048781: step 923, loss 0.833126, acc 0.65625, learning_rate 0.000212833
2017-09-28T16:31:10.128344: step 924, loss 0.93436, acc 0.578125, learning_rate 0.000212372
2017-09-28T16:31:10.212741: step 925, loss 0.947469, acc 0.640625, learning_rate 0.000211914
2017-09-28T16:31:10.297871: step 926, loss 0.825621, acc 0.6875, learning_rate 0.000211457
2017-09-28T16:31:10.379852: step 927, loss 0.87147, acc 0.65625, learning_rate 0.000211002
2017-09-28T16:31:10.463497: step 928, loss 0.929248, acc 0.625, learning_rate 0.000210549
2017-09-28T16:31:10.543503: step 929, loss 1.06561, acc 0.515625, learning_rate 0.000210098
2017-09-28T16:31:10.625949: step 930, loss 0.934956, acc 0.6875, learning_rate 0.000209648
2017-09-28T16:31:10.708161: step 931, loss 0.79849, acc 0.71875, learning_rate 0.000209201
2017-09-28T16:31:10.791203: step 932, loss 0.87371, acc 0.609375, learning_rate 0.000208755
2017-09-28T16:31:10.875849: step 933, loss 0.774525, acc 0.6875, learning_rate 0.000208311
2017-09-28T16:31:10.958440: step 934, loss 0.86659, acc 0.59375, learning_rate 0.000207869
2017-09-28T16:31:11.038634: step 935, loss 0.776825, acc 0.6875, learning_rate 0.000207429
2017-09-28T16:31:11.123074: step 936, loss 0.909504, acc 0.671875, learning_rate 0.00020699
2017-09-28T16:31:11.202390: step 937, loss 0.993614, acc 0.625, learning_rate 0.000206554
2017-09-28T16:31:11.290725: step 938, loss 0.950746, acc 0.578125, learning_rate 0.000206119
2017-09-28T16:31:11.370554: step 939, loss 0.782054, acc 0.671875, learning_rate 0.000205685
2017-09-28T16:31:11.453348: step 940, loss 0.908531, acc 0.65625, learning_rate 0.000205254
2017-09-28T16:31:11.537274: step 941, loss 0.83299, acc 0.703125, learning_rate 0.000204824
2017-09-28T16:31:11.618391: step 942, loss 0.830746, acc 0.6875, learning_rate 0.000204397
2017-09-28T16:31:11.698299: step 943, loss 0.91878, acc 0.609375, learning_rate 0.00020397
2017-09-28T16:31:11.780332: step 944, loss 0.86797, acc 0.671875, learning_rate 0.000203546
2017-09-28T16:31:11.861885: step 945, loss 0.89898, acc 0.703125, learning_rate 0.000203123
2017-09-28T16:31:11.942563: step 946, loss 0.735537, acc 0.71875, learning_rate 0.000202702
2017-09-28T16:31:12.025647: step 947, loss 1.05503, acc 0.546875, learning_rate 0.000202283
2017-09-28T16:31:12.107272: step 948, loss 0.717962, acc 0.71875, learning_rate 0.000201866
2017-09-28T16:31:12.190051: step 949, loss 0.768911, acc 0.671875, learning_rate 0.00020145
2017-09-28T16:31:12.270788: step 950, loss 0.937202, acc 0.625, learning_rate 0.000201036
2017-09-28T16:31:12.355054: step 951, loss 0.730614, acc 0.71875, learning_rate 0.000200623
2017-09-28T16:31:12.439407: step 952, loss 0.992748, acc 0.5625, learning_rate 0.000200213
2017-09-28T16:31:12.520306: step 953, loss 0.775047, acc 0.6875, learning_rate 0.000199804
2017-09-28T16:31:12.603824: step 954, loss 1.00058, acc 0.578125, learning_rate 0.000199396
2017-09-28T16:31:12.685899: step 955, loss 1.1262, acc 0.46875, learning_rate 0.000198991
2017-09-28T16:31:12.767797: step 956, loss 0.930073, acc 0.65625, learning_rate 0.000198587
2017-09-28T16:31:12.850287: step 957, loss 0.822103, acc 0.671875, learning_rate 0.000198184
2017-09-28T16:31:12.932461: step 958, loss 1.10493, acc 0.578125, learning_rate 0.000197783
2017-09-28T16:31:13.011984: step 959, loss 0.831728, acc 0.734375, learning_rate 0.000197384
2017-09-28T16:31:13.094319: step 960, loss 0.993586, acc 0.546875, learning_rate 0.000196987

Evaluation:
2017-09-28T16:31:13.378050: step 960, loss 0.891972, acc 0.634532

Saved model checkpoint to /home/sheep/repo/CNN-text-multi-class-classification/runs/1506634174/checkpoints/model-960

2017-09-28T16:31:13.933440: step 961, loss 0.833602, acc 0.6875, learning_rate 0.000196591
2017-09-28T16:31:14.015714: step 962, loss 0.886293, acc 0.59375, learning_rate 0.000196197
2017-09-28T16:31:14.096844: step 963, loss 0.956312, acc 0.59375, learning_rate 0.000195804
2017-09-28T16:31:14.178007: step 964, loss 0.977492, acc 0.578125, learning_rate 0.000195413
2017-09-28T16:31:14.260013: step 965, loss 0.778104, acc 0.734375, learning_rate 0.000195023
2017-09-28T16:31:14.339915: step 966, loss 0.845825, acc 0.671875, learning_rate 0.000194636
2017-09-28T16:31:14.421369: step 967, loss 0.987881, acc 0.5625, learning_rate 0.000194249
2017-09-28T16:31:14.505431: step 968, loss 0.875811, acc 0.640625, learning_rate 0.000193865
2017-09-28T16:31:14.586210: step 969, loss 0.792482, acc 0.671875, learning_rate 0.000193482
2017-09-28T16:31:14.668087: step 970, loss 0.990265, acc 0.609375, learning_rate 0.0001931
2017-09-28T16:31:14.750346: step 971, loss 0.901456, acc 0.59375, learning_rate 0.00019272
2017-09-28T16:31:14.832919: step 972, loss 0.889902, acc 0.671875, learning_rate 0.000192341
2017-09-28T16:31:14.915961: step 973, loss 0.84501, acc 0.671875, learning_rate 0.000191965
2017-09-28T16:31:14.996729: step 974, loss 1.11287, acc 0.5625, learning_rate 0.000191589
2017-09-28T16:31:15.078085: step 975, loss 1.03424, acc 0.59375, learning_rate 0.000191215
2017-09-28T16:31:15.159155: step 976, loss 0.961201, acc 0.609375, learning_rate 0.000190843
2017-09-28T16:31:15.240653: step 977, loss 0.709856, acc 0.71875, learning_rate 0.000190472
2017-09-28T16:31:15.322153: step 978, loss 0.857874, acc 0.671875, learning_rate 0.000190103
2017-09-28T16:31:15.403783: step 979, loss 0.854159, acc 0.640625, learning_rate 0.000189735
2017-09-28T16:31:15.469292: step 980, loss 0.847988, acc 0.647059, learning_rate 0.000189369
2017-09-28T16:31:15.550418: step 981, loss 0.829548, acc 0.6875, learning_rate 0.000189004
2017-09-28T16:31:15.633780: step 982, loss 0.855355, acc 0.71875, learning_rate 0.000188641
2017-09-28T16:31:15.715801: step 983, loss 0.930686, acc 0.609375, learning_rate 0.000188279
2017-09-28T16:31:15.796902: step 984, loss 0.837198, acc 0.65625, learning_rate 0.000187919
2017-09-28T16:31:15.881149: step 985, loss 0.857268, acc 0.671875, learning_rate 0.00018756
2017-09-28T16:31:15.962457: step 986, loss 1.03633, acc 0.59375, learning_rate 0.000187202
2017-09-28T16:31:16.044963: step 987, loss 0.665429, acc 0.734375, learning_rate 0.000186846
2017-09-28T16:31:16.127857: step 988, loss 0.841434, acc 0.65625, learning_rate 0.000186492
2017-09-28T16:31:16.210911: step 989, loss 1.0264, acc 0.5625, learning_rate 0.000186139
2017-09-28T16:31:16.298594: step 990, loss 0.920497, acc 0.625, learning_rate 0.000185787
2017-09-28T16:31:16.380794: step 991, loss 1.13296, acc 0.53125, learning_rate 0.000185437
2017-09-28T16:31:16.463360: step 992, loss 0.871716, acc 0.578125, learning_rate 0.000185088
